,date,neighbourhood,property type,daily rate,annual rate
13911,2015-09,Outer Richmond,Apartment,$202.00,73730.0
13912,2015-09,Outer Richmond,Apartment,$350.00,127750.0
13913,2015-09,Outer Richmond,Apartment,$100.00,36500.0
13914,2015-09,Outer Richmond,Apartment,$150.00,54750.0
13915,2015-09,Outer Richmond,Apartment,$180.00,65700.0
13916,2015-09,Outer Richmond,Apartment,$140.00,51100.0
13917,2015-09,Outer Richmond,Apartment,$350.00,127750.0
13918,2015-09,Outer Richmond,House,$145.00,52925.0
13919,2015-09,Outer Richmond,Apartment,$160.00,58400.0
13920,2015-09,Outer Richmond,Apartment,$40.00,14600.0
13921,2015-09,Outer Richmond,Apartment,$182.00,66430.0
13922,2015-09,Outer Richmond,Apartment,$40.00,14600.0
13923,2015-09,Outer Richmond,Apartment,$110.00,40150.0
13924,2015-09,Outer Richmond,Apartment,$120.00,43800.0
13925,2015-09,Crocker Amazon,House,$60.00,21900.0
13926,2015-09,Crocker Amazon,House,$60.00,21900.0
13927,2015-09,Crocker Amazon,Apartment,$84.00,30660.0
13928,2015-09,Crocker Amazon,Apartment,$86.00,31390.0
13929,2015-09,Crocker Amazon,House,$136.00,49640.0
13930,2015-09,Crocker Amazon,House,$105.00,38325.0
13931,2015-09,Crocker Amazon,House,$170.00,62050.0
13932,2015-09,Crocker Amazon,House,$250.00,91250.0
13933,2015-09,Crocker Amazon,House,$130.00,47450.0
13934,2015-09,Crocker Amazon,House,$85.00,31025.0
13935,2015-09,Crocker Amazon,House,$105.00,38325.0
13936,2015-09,Crocker Amazon,House,$374.00,136510.0
13937,2015-09,Crocker Amazon,House,$105.00,38325.0
13938,2015-09,Crocker Amazon,House,$69.00,25185.0
13939,2015-09,Crocker Amazon,House,$195.00,71175.0
13940,2015-09,Crocker Amazon,House,$105.00,38325.0
13941,2015-09,Excelsior,House,$150.00,54750.0
13942,2015-09,Excelsior,House,$23.00,8395.0
13943,2015-09,Excelsior,House,$40.00,14600.0
13944,2015-09,Excelsior,Condominium,$185.00,67525.0
13945,2015-09,Excelsior,Apartment,$145.00,52925.0
13946,2015-09,Excelsior,House,"$1,200.00",438000.0
13947,2015-09,Excelsior,House,$99.00,36135.0
13948,2015-09,Excelsior,House,$125.00,45625.0
13949,2015-09,Excelsior,House,$55.00,20075.0
13950,2015-09,Excelsior,House,$275.00,100375.0
13951,2015-09,Excelsior,House,$84.00,30660.0
13952,2015-09,Excelsior,House,$39.00,14235.0
13953,2015-09,Excelsior,House,$169.00,61685.0
13954,2015-09,Excelsior,House,$40.00,14600.0
13955,2015-09,Excelsior,House,$250.00,91250.0
13956,2015-09,Excelsior,House,$22.00,8030.0
13957,2015-09,Excelsior,House,$160.00,58400.0
13958,2015-09,Excelsior,House,$195.00,71175.0
13959,2015-09,Excelsior,House,$145.00,52925.0
13960,2015-09,Excelsior,House,$85.00,31025.0
13961,2015-09,Excelsior,House,$109.00,39785.0
13962,2015-09,Excelsior,House,$41.00,14965.0
13963,2015-09,Excelsior,House,$200.00,73000.0
13964,2015-09,Excelsior,House,$85.00,31025.0
13965,2015-09,Excelsior,House,$70.00,25550.0
13966,2015-09,Excelsior,House,$23.00,8395.0
13967,2015-09,Excelsior,Apartment,$110.00,40150.0
13968,2015-09,Excelsior,House,$240.00,87600.0
13969,2015-09,Excelsior,House,$168.00,61320.0
13970,2015-09,Excelsior,House,$186.00,67890.0
13971,2015-09,Excelsior,House,$40.00,14600.0
13972,2015-09,Excelsior,Apartment,$80.00,29200.0
13973,2015-09,Excelsior,House,$42.00,15330.0
13974,2015-09,Excelsior,Apartment,$168.00,61320.0
13975,2015-09,Excelsior,Apartment,$100.00,36500.0
13976,2015-09,Excelsior,House,$43.00,15695.0
13977,2015-09,Excelsior,House,$41.00,14965.0
13978,2015-09,Excelsior,House,$59.00,21535.0
13979,2015-09,Excelsior,House,$50.00,18250.0
13980,2015-09,Excelsior,House,$41.00,14965.0
13981,2015-09,Excelsior,House,$48.00,17520.0
13982,2015-09,Excelsior,House,$40.00,14600.0
13983,2015-09,Excelsior,House,$148.00,54020.0
13984,2015-09,Excelsior,Apartment,$160.00,58400.0
13985,2015-09,Excelsior,House,$240.00,87600.0
13986,2015-09,Excelsior,House,$127.00,46355.0
13987,2015-09,Excelsior,House,$100.00,36500.0
13988,2015-09,Excelsior,House,$130.00,47450.0
13989,2015-09,Excelsior,House,$180.00,65700.0
13990,2015-09,Excelsior,House,$65.00,23725.0
13991,2015-09,Excelsior,Other,$99.00,36135.0
13992,2015-09,Excelsior,House,$240.00,87600.0
13993,2015-09,Excelsior,House,$175.00,63875.0
13994,2015-09,Excelsior,Apartment,$83.00,30295.0
13995,2015-09,Excelsior,Loft,$65.00,23725.0
13996,2015-09,Excelsior,House,$275.00,100375.0
13997,2015-09,Excelsior,House,$195.00,71175.0
13998,2015-09,Excelsior,House,$135.00,49275.0
13999,2015-09,Excelsior,House,$325.00,118625.0
14000,2015-09,Excelsior,Apartment,$99.00,36135.0
14001,2015-09,Excelsior,Apartment,$60.00,21900.0
14002,2015-09,Excelsior,House,$64.00,23360.0
14003,2015-09,Excelsior,Apartment,$149.00,54385.0
14004,2015-09,Excelsior,House,$120.00,43800.0
14005,2015-09,Excelsior,Tent,$50.00,18250.0
14006,2015-09,Excelsior,Apartment,$119.00,43435.0
14007,2015-09,Excelsior,House,$124.00,45260.0
14008,2015-09,Excelsior,House,$95.00,34675.0
14009,2015-09,Excelsior,House,$85.00,31025.0
14010,2015-09,Excelsior,House,$120.00,43800.0
14011,2015-09,Excelsior,House,$76.00,27740.0
14012,2015-09,Excelsior,Apartment,$99.00,36135.0
14013,2015-09,Excelsior,House,$79.00,28835.0
14014,2015-09,Excelsior,Apartment,$125.00,45625.0
14015,2015-09,Excelsior,House,$99.00,36135.0
14016,2015-09,Excelsior,House,$82.00,29930.0
14017,2015-09,Excelsior,House,$100.00,36500.0
14018,2015-09,Excelsior,House,$96.00,35040.0
14019,2015-09,Excelsior,House,$100.00,36500.0
14020,2015-09,Excelsior,House,$399.00,145635.0
14021,2015-09,Excelsior,House,$99.00,36135.0
14022,2015-09,Excelsior,House,$124.00,45260.0
14023,2015-09,Excelsior,Apartment,$57.00,20805.0
14024,2015-09,Excelsior,House,$125.00,45625.0
14025,2015-09,Excelsior,Apartment,$165.00,60225.0
14026,2015-09,Parkside,House,$180.00,65700.0
14027,2015-09,Parkside,House,$135.00,49275.0
14028,2015-09,Parkside,House,$180.00,65700.0
14029,2015-09,Parkside,House,$179.00,65335.0
14030,2015-09,Parkside,House,$139.00,50735.0
14031,2015-09,Parkside,House,$50.00,18250.0
14032,2015-09,Parkside,House,$70.00,25550.0
14033,2015-09,Parkside,House,$80.00,29200.0
14034,2015-09,Parkside,House,$75.00,27375.0
14035,2015-09,Parkside,House,$80.00,29200.0
14036,2015-09,Parkside,Apartment,$95.00,34675.0
14037,2015-09,Parkside,Apartment,$200.00,73000.0
14038,2015-09,Parkside,House,$145.00,52925.0
14039,2015-09,Parkside,Apartment,$999.00,364635.0
14040,2015-09,Parkside,Apartment,$200.00,73000.0
14041,2015-09,Parkside,House,$75.00,27375.0
14042,2015-09,Parkside,House,$75.00,27375.0
14043,2015-09,Parkside,House,$149.00,54385.0
14044,2015-09,Parkside,House,$135.00,49275.0
14045,2015-09,Parkside,House,$85.00,31025.0
14046,2015-09,Parkside,House,$100.00,36500.0
14047,2015-09,Parkside,Apartment,$250.00,91250.0
14048,2015-09,Parkside,Apartment,$120.00,43800.0
14049,2015-09,Parkside,Apartment,$150.00,54750.0
14050,2015-09,Parkside,House,$75.00,27375.0
14051,2015-09,Parkside,House,$90.00,32850.0
14052,2015-09,Parkside,House,$95.00,34675.0
14053,2015-09,Parkside,Apartment,$200.00,73000.0
14054,2015-09,Parkside,Apartment,$380.00,138700.0
14055,2015-09,Parkside,Apartment,$85.00,31025.0
14056,2015-09,Parkside,Townhouse,$139.00,50735.0
14057,2015-09,Parkside,Apartment,$105.00,38325.0
14058,2015-09,Parkside,House,$90.00,32850.0
14059,2015-09,Parkside,House,$50.00,18250.0
14060,2015-09,Parkside,House,$90.00,32850.0
14061,2015-09,Parkside,House,$83.00,30295.0
14062,2015-09,Parkside,House,$90.00,32850.0
14063,2015-09,Parkside,House,$89.00,32485.0
14064,2015-09,Parkside,House,$100.00,36500.0
14065,2015-09,Parkside,Apartment,$175.00,63875.0
14066,2015-09,Parkside,Apartment,$139.00,50735.0
14067,2015-09,Parkside,House,"$1,200.00",438000.0
14068,2015-09,Parkside,House,$83.00,30295.0
14069,2015-09,Parkside,House,$58.00,21170.0
14070,2015-09,Parkside,House,$347.00,126655.0
14071,2015-09,Parkside,Apartment,$155.00,56575.0
14072,2015-09,Parkside,House,$110.00,40150.0
14073,2015-09,Parkside,Apartment,"$1,000.00",365000.0
14074,2015-09,Parkside,Apartment,$154.00,56210.0
14075,2015-09,Parkside,House,$189.00,68985.0
14076,2015-09,Parkside,Apartment,$115.00,41975.0
14077,2015-09,Parkside,House,$154.00,56210.0
14078,2015-09,Parkside,Apartment,$135.00,49275.0
14079,2015-09,Parkside,House,$110.00,40150.0
14080,2015-09,Parkside,House,$80.00,29200.0
14081,2015-09,Parkside,Apartment,$175.00,63875.0
14082,2015-09,Parkside,Apartment,$200.00,73000.0
14083,2015-09,Parkside,,$79.00,28835.0
14084,2015-09,Parkside,House,$50.00,18250.0
14085,2015-09,Parkside,Apartment,$85.00,31025.0
14086,2015-09,Parkside,House,$999.00,364635.0
14087,2015-09,Parkside,House,$80.00,29200.0
14088,2015-09,Parkside,House,$50.00,18250.0
14089,2015-09,Parkside,House,$250.00,91250.0
14090,2015-09,Parkside,Apartment,$195.00,71175.0
14091,2015-09,Parkside,House,$450.00,164250.0
14092,2015-09,Parkside,Apartment,$150.00,54750.0
14093,2015-09,Parkside,House,$104.00,37960.0
14094,2015-09,Parkside,Apartment,$120.00,43800.0
14095,2015-09,Parkside,House,$99.00,36135.0
14096,2015-09,Parkside,Apartment,$145.00,52925.0
14097,2015-09,Parkside,House,$80.00,29200.0
14098,2015-09,Parkside,House,$50.00,18250.0
14099,2015-09,Parkside,House,$90.00,32850.0
14100,2015-09,Parkside,House,$80.00,29200.0
14101,2015-09,Parkside,House,$50.00,18250.0
14102,2015-09,Parkside,House,$115.00,41975.0
14103,2015-09,Parkside,House,$50.00,18250.0
14104,2015-09,Parkside,Apartment,$295.00,107675.0
14105,2015-09,Parkside,House,$75.00,27375.0
14106,2015-09,Parkside,Apartment,$150.00,54750.0
14107,2015-09,Parkside,House,$50.00,18250.0
14108,2015-09,Parkside,House,$90.00,32850.0
14109,2015-09,Parkside,House,$99.00,36135.0
14110,2015-09,Parkside,House,$199.00,72635.0
14111,2015-09,Parkside,House,$65.00,23725.0
14112,2015-09,Parkside,House,$185.00,67525.0
14113,2015-09,Parkside,House,$135.00,49275.0
14114,2015-09,Parkside,House,$39.00,14235.0
14115,2015-09,Parkside,House,$200.00,73000.0
14116,2015-09,Parkside,House,$280.00,102200.0
14117,2015-09,Parkside,House,$99.00,36135.0
14118,2015-09,Parkside,House,$349.00,127385.0
14119,2015-09,Financial District,Apartment,$250.00,91250.0
14120,2015-09,Financial District,Apartment,$149.00,54385.0
14121,2015-09,Financial District,Tent,$0.00,0.0
14122,2015-09,Financial District,Other,$165.00,60225.0
14123,2015-09,Financial District,Apartment,$150.00,54750.0
14124,2015-09,Financial District,Bed & Breakfast,$140.00,51100.0
14125,2015-09,Financial District,Apartment,$159.00,58035.0
14126,2015-09,Financial District,Apartment,$275.00,100375.0
14127,2015-09,Financial District,Apartment,$200.00,73000.0
14128,2015-09,Financial District,Apartment,$450.00,164250.0
14129,2015-09,Financial District,Apartment,$500.00,182500.0
14130,2015-09,Financial District,Apartment,$369.00,134685.0
14131,2015-09,Financial District,Apartment,$175.00,63875.0
14132,2015-09,Financial District,Loft,$82.00,29930.0
14133,2015-09,Financial District,Bed & Breakfast,$54.00,19710.0
14134,2015-09,Financial District,Apartment,$399.00,145635.0
14135,2015-09,Financial District,Apartment,$275.00,100375.0
14136,2015-09,Financial District,Apartment,$800.00,292000.0
14137,2015-09,Financial District,Loft,$160.00,58400.0
14138,2015-09,Financial District,Apartment,$147.00,53655.0
14139,2015-09,Financial District,Apartment,"$1,499.00",547135.0
14140,2015-09,Financial District,Apartment,$675.00,246375.0
14141,2015-09,Financial District,Apartment,$190.00,69350.0
14142,2015-09,Financial District,Dorm,$43.00,15695.0
14143,2015-09,Financial District,Apartment,$180.00,65700.0
14144,2015-09,Financial District,House,$50.00,18250.0
14145,2015-09,Financial District,Dorm,$29.00,10585.0
14146,2015-09,Financial District,Dorm,$43.00,15695.0
14147,2015-09,Financial District,Apartment,$150.00,54750.0
14148,2015-09,Financial District,Apartment,$150.00,54750.0
14149,2015-09,Financial District,Loft,$80.00,29200.0
14150,2015-09,Financial District,Apartment,$279.00,101835.0
14151,2015-09,Financial District,Apartment,$170.00,62050.0
14152,2015-09,Financial District,Bed & Breakfast,$54.00,19710.0
14153,2015-09,Financial District,Apartment,$149.00,54385.0
14154,2015-09,Financial District,Loft,$165.00,60225.0
14155,2015-09,Financial District,Apartment,$126.00,45990.0
14156,2015-09,Financial District,Apartment,$825.00,301125.0
14157,2015-09,Financial District,Dorm,$43.00,15695.0
14158,2015-09,Financial District,Apartment,$189.00,68985.0
14159,2015-09,Financial District,Apartment,$75.00,27375.0
14160,2015-09,Financial District,Dorm,$55.00,20075.0
14161,2015-09,Financial District,Apartment,$110.00,40150.0
14162,2015-09,Financial District,Apartment,$150.00,54750.0
14163,2015-09,Financial District,Dorm,$43.00,15695.0
14164,2015-09,Financial District,House,$50.00,18250.0
14165,2015-09,Financial District,Apartment,$300.00,109500.0
14166,2015-09,Financial District,Apartment,$950.00,346750.0
14167,2015-09,Financial District,Loft,$200.00,73000.0
14168,2015-09,Financial District,Apartment,$980.00,357700.0
14169,2015-09,Financial District,Apartment,$295.00,107675.0
14170,2015-09,Financial District,Apartment,$825.00,301125.0
14171,2015-09,Financial District,Apartment,$185.00,67525.0
14172,2015-09,Financial District,Apartment,$160.00,58400.0
14173,2015-09,Financial District,Boat,"$1,250.00",456250.0
14174,2015-09,Financial District,Condominium,$199.00,72635.0
14175,2015-09,Financial District,Apartment,$255.00,93075.0
14176,2015-09,Financial District,Loft,$149.00,54385.0
14177,2015-09,Financial District,Dorm,$43.00,15695.0
14178,2015-09,Financial District,Apartment,$230.00,83950.0
14179,2015-09,Financial District,House,$300.00,109500.0
14180,2015-09,Financial District,Dorm,$43.00,15695.0
14181,2015-09,Financial District,Apartment,$90.00,32850.0
14182,2015-09,Financial District,Apartment,$75.00,27375.0
14183,2015-09,Financial District,Dorm,$43.00,15695.0
14184,2015-09,Financial District,Apartment,$109.00,39785.0
14185,2015-09,Financial District,Apartment,$500.00,182500.0
14186,2015-09,Financial District,Dorm,$55.00,20075.0
14187,2015-09,Financial District,Apartment,$130.00,47450.0
14188,2015-09,Financial District,Apartment,$120.00,43800.0
14189,2015-09,Financial District,Dorm,$43.00,15695.0
14190,2015-09,Financial District,Apartment,$75.00,27375.0
14191,2015-09,Ocean View,Apartment,$400.00,146000.0
14192,2015-09,Ocean View,House,$80.00,29200.0
14193,2015-09,Ocean View,House,$99.00,36135.0
14194,2015-09,Ocean View,Bed & Breakfast,$95.00,34675.0
14195,2015-09,Ocean View,House,$140.00,51100.0
14196,2015-09,Ocean View,Apartment,$98.00,35770.0
14197,2015-09,Ocean View,House,$75.00,27375.0
14198,2015-09,Ocean View,House,$159.00,58035.0
14199,2015-09,Ocean View,House,$125.00,45625.0
14200,2015-09,Ocean View,Apartment,$89.00,32485.0
14201,2015-09,Ocean View,Apartment,$80.00,29200.0
14202,2015-09,Ocean View,Apartment,$175.00,63875.0
14203,2015-09,Ocean View,House,$800.00,292000.0
14204,2015-09,Ocean View,House,$114.00,41610.0
14205,2015-09,Ocean View,House,$356.00,129940.0
14206,2015-09,Ocean View,House,$60.00,21900.0
14207,2015-09,Ocean View,Apartment,$85.00,31025.0
14208,2015-09,Ocean View,Apartment,$35.00,12775.0
14209,2015-09,Ocean View,Apartment,$49.00,17885.0
14210,2015-09,Ocean View,Apartment,$49.00,17885.0
14211,2015-09,Ocean View,House,$87.00,31755.0
14212,2015-09,Ocean View,Bed & Breakfast,$120.00,43800.0
14213,2015-09,Ocean View,Apartment,$120.00,43800.0
14214,2015-09,Ocean View,Apartment,$49.00,17885.0
14215,2015-09,Ocean View,Apartment,$155.00,56575.0
14216,2015-09,Ocean View,Apartment,$85.00,31025.0
14217,2015-09,Ocean View,House,$85.00,31025.0
14218,2015-09,Ocean View,House,$200.00,73000.0
14219,2015-09,Ocean View,Apartment,$190.00,69350.0
14220,2015-09,Ocean View,House,$99.00,36135.0
14221,2015-09,Ocean View,House,$108.00,39420.0
14222,2015-09,Ocean View,House,$50.00,18250.0
14223,2015-09,Ocean View,House,$130.00,47450.0
14224,2015-09,Ocean View,Apartment,$220.00,80300.0
14225,2015-09,Ocean View,House,$76.00,27740.0
14226,2015-09,Ocean View,House,$150.00,54750.0
14227,2015-09,Ocean View,House,$32.00,11680.0
14228,2015-09,Ocean View,Apartment,$80.00,29200.0
14229,2015-09,Ocean View,House,$75.00,27375.0
14230,2015-09,Ocean View,Apartment,$75.00,27375.0
14231,2015-09,Ocean View,House,$290.00,105850.0
14232,2015-09,Ocean View,House,$160.00,58400.0
14233,2015-09,Ocean View,House,$158.00,57670.0
14234,2015-09,Ocean View,House,$96.00,35040.0
14235,2015-09,Ocean View,House,$73.00,26645.0
14236,2015-09,Ocean View,House,$70.00,25550.0
14237,2015-09,Ocean View,House,$79.00,28835.0
14238,2015-09,Ocean View,House,$68.00,24820.0
14239,2015-09,Ocean View,House,$95.00,34675.0
14240,2015-09,Ocean View,House,$84.00,30660.0
14241,2015-09,Ocean View,House,$66.00,24090.0
14242,2015-09,Ocean View,House,$180.00,65700.0
14243,2015-09,Ocean View,House,$79.00,28835.0
14244,2015-09,Ocean View,House,$100.00,36500.0
14245,2015-09,Ocean View,Apartment,$102.00,37230.0
14246,2015-09,Ocean View,Bed & Breakfast,$95.00,34675.0
14247,2015-09,Ocean View,Apartment,$90.00,32850.0
14248,2015-09,Ocean View,Apartment,$99.00,36135.0
14249,2015-09,Ocean View,Apartment,$325.00,118625.0
14250,2015-09,Ocean View,Apartment,$60.00,21900.0
14251,2015-09,Ocean View,House,$87.00,31755.0
14252,2015-09,Ocean View,House,$75.00,27375.0
14253,2015-09,Ocean View,House,$70.00,25550.0
14254,2015-09,Ocean View,Apartment,$60.00,21900.0
14255,2015-09,Ocean View,Apartment,$125.00,45625.0
14256,2015-09,Ocean View,Bed & Breakfast,$85.00,31025.0
14257,2015-09,Mission,Apartment,$149.00,54385.0
14258,2015-09,Mission,Apartment,$180.00,65700.0
14259,2015-09,Mission,House,$200.00,73000.0
14260,2015-09,Mission,Apartment,$80.00,29200.0
14261,2015-09,Mission,Apartment,$150.00,54750.0
14262,2015-09,Mission,Apartment,$150.00,54750.0
14263,2015-09,Mission,Apartment,$150.00,54750.0
14264,2015-09,Mission,House,$150.00,54750.0
14265,2015-09,Mission,Apartment,$85.00,31025.0
14266,2015-09,Mission,Apartment,$80.00,29200.0
14267,2015-09,Mission,Apartment,$260.00,94900.0
14268,2015-09,Mission,Apartment,$49.00,17885.0
14269,2015-09,Mission,Apartment,$110.00,40150.0
14270,2015-09,Mission,Apartment,$200.00,73000.0
14271,2015-09,Mission,Apartment,$380.00,138700.0
14272,2015-09,Mission,Apartment,$80.00,29200.0
14273,2015-09,Mission,House,$75.00,27375.0
14274,2015-09,Mission,Apartment,$120.00,43800.0
14275,2015-09,Mission,House,$200.00,73000.0
14276,2015-09,Mission,House,$200.00,73000.0
14277,2015-09,Mission,House,$131.00,47815.0
14278,2015-09,Mission,House,$650.00,237250.0
14279,2015-09,Mission,Apartment,$179.00,65335.0
14280,2015-09,Mission,Apartment,$45.00,16425.0
14281,2015-09,Mission,House,$180.00,65700.0
14282,2015-09,Mission,Apartment,$180.00,65700.0
14283,2015-09,Mission,Apartment,$200.00,73000.0
14284,2015-09,Mission,Apartment,$300.00,109500.0
14285,2015-09,Mission,Apartment,$200.00,73000.0
14286,2015-09,Mission,Apartment,$90.00,32850.0
14287,2015-09,Mission,House,$75.00,27375.0
14288,2015-09,Mission,Apartment,$80.00,29200.0
14289,2015-09,Mission,Apartment,$135.00,49275.0
14290,2015-09,Mission,Apartment,$195.00,71175.0
14291,2015-09,Mission,Apartment,$79.00,28835.0
14292,2015-09,Mission,Apartment,$185.00,67525.0
14293,2015-09,Mission,Apartment,$160.00,58400.0
14294,2015-09,Mission,Apartment,$79.00,28835.0
14295,2015-09,Mission,House,$69.00,25185.0
14296,2015-09,Mission,Apartment,$110.00,40150.0
14297,2015-09,Mission,Apartment,$120.00,43800.0
14298,2015-09,Mission,House,$125.00,45625.0
14299,2015-09,Mission,Apartment,$100.00,36500.0
14300,2015-09,Mission,House,$260.00,94900.0
14301,2015-09,Mission,Apartment,$100.00,36500.0
14302,2015-09,Mission,Apartment,$230.00,83950.0
14303,2015-09,Mission,House,$98.00,35770.0
14304,2015-09,Mission,House,$300.00,109500.0
14305,2015-09,Mission,House,$99.00,36135.0
14306,2015-09,Mission,Dorm,$65.00,23725.0
14307,2015-09,Mission,House,$550.00,200750.0
14308,2015-09,Mission,Apartment,$360.00,131400.0
14309,2015-09,Mission,Apartment,$654.00,238710.0
14310,2015-09,Mission,Apartment,$199.00,72635.0
14311,2015-09,Mission,Condominium,$300.00,109500.0
14312,2015-09,Mission,Apartment,$140.00,51100.0
14313,2015-09,Mission,Apartment,$151.00,55115.0
14314,2015-09,Mission,House,$85.00,31025.0
14315,2015-09,Mission,Condominium,$225.00,82125.0
14316,2015-09,Mission,Apartment,$160.00,58400.0
14317,2015-09,Mission,House,$250.00,91250.0
14318,2015-09,Mission,House,$141.00,51465.0
14319,2015-09,Mission,Dorm,$70.00,25550.0
14320,2015-09,Mission,Apartment,$120.00,43800.0
14321,2015-09,Mission,House,$185.00,67525.0
14322,2015-09,Mission,Apartment,$161.00,58765.0
14323,2015-09,Mission,House,$90.00,32850.0
14324,2015-09,Mission,Apartment,$70.00,25550.0
14325,2015-09,Mission,Apartment,$125.00,45625.0
14326,2015-09,Mission,House,$99.00,36135.0
14327,2015-09,Mission,Apartment,$125.00,45625.0
14328,2015-09,Mission,Apartment,$95.00,34675.0
14329,2015-09,Mission,Apartment,$130.00,47450.0
14330,2015-09,Mission,House,$449.00,163885.0
14331,2015-09,Mission,Apartment,$250.00,91250.0
14332,2015-09,Mission,Condominium,$205.00,74825.0
